39.990111	116.330251	39.990301	116.339161	1
39.990111	116.330251	39.991104	116.343872	1
39.990111	116.330251	40.010696	116.338602	1
39.975028	116.311556	40.008801	116.267881	1
39.884931	116.672281	39.886901	116.675301	4
39.884931	116.672281	39.983333	116.309944	5
39.990311	116.351102	39.990301	116.339161	1
39.990311	116.351102	39.991104	116.343872	1
39.990311	116.351102	39.886901	116.675301	3
39.990311	116.351102	39.990531	116.363311	1
39.990311	116.351102	39.989352	116.356064	19
39.990311	116.351102	40.000241	116.352881	5
40.017402	116.305637	40.020209	116.302722	28
39.920349	116.327869	39.979381	116.308711	1
39.920349	116.327869	39.905001	116.342225	3
39.920349	116.327869	39.977181	116.308881	1
39.988501	116.318872	39.984811	116.315931	1
39.988501	116.318872	39.981691	116.332721	5
39.988501	116.318872	39.983061	116.319341	14
39.988501	116.318872	39.978994	116.329721	1
39.763371011	116.322339649	39.977181	116.308881	8
39.994141	116.405721	39.977237	116.308991	7
40.050083	116.298417	40.017394	116.325471	39
40.050083	116.298417	39.980345	116.370601	3
40.050083	116.298417	40.010696	116.338602	8
39.984811	116.315931	39.983061	116.319341	19
39.984811	116.315931	39.978994	116.329721	1
39.978994	116.329721	39.990301	116.339161	4
39.978994	116.329721	39.981691	116.332721	20
39.978994	116.329721	39.983061	116.319341	4
39.978994	116.329721	39.989352	116.356064	3
39.981691	116.332721	39.990301	116.339161	1
39.981691	116.332721	40.017394	116.325471	6
39.983118	116.310884	39.983464	116.308398	4
39.983464	116.308398	39.983471	116.308391	3
39.983464	116.308398	39.983056	116.309167	19
40.017394	116.325471	39.990301	116.339161	1
40.017394	116.325471	40.008171	116.328254	4
40.017394	116.325471	40.010696	116.338602	1
39.977181	116.308881	39.977237	116.308991	1
39.977181	116.308881	39.981928	116.308731	1
39.592431	116.183104	39.983333	116.309944	7
39.983056	116.309167	39.983333	116.309944	1
40.000241	116.352881	39.990301	116.339161	1
40.000241	116.352881	39.990531	116.363311	1
40.000241	116.352881	39.991104	116.343872	1
40.000241	116.352881	40.010696	116.338602	1
39.975395	116.313438	39.977237	116.308991	1
39.979381	116.308711	39.905001	116.342225	3
39.990301	116.339161	39.991104	116.343872	1
39.991541	116.319551	39.983333	116.309944	1
40.008171	116.328254	40.010696	116.338602	1
39.981928	116.308731	39.977147	116.304633	6
40.008801	116.267881	40.006201	116.279001	3
39.978871	116.306551	39.977147	116.304633	1
39.977237	116.308991	39.983333	116.309944	4
39.981862	116.317841	39.983061	116.319341	1
39.990531	116.363311	39.989352	116.356064	5
