39.787638	116.493917	39.787601	116.493901	3
39.787638	116.493917	39.790141	116.482981	3
39.787638	116.493917	40.187917	117.153667	4
39.787638	116.493917	39.792501	116.486851	4
40.033701	116.330251	40.039222	116.339751	1
40.039607	116.316384	40.034978	116.306693	1
40.039607	116.316384	40.034031	116.319871	16
40.039607	116.316384	40.041002	116.315417	8
40.034031	116.319871	40.034978	116.306693	1
40.034031	116.319871	40.034579	116.288291	1
40.040439	116.349094	40.058111	116.330667	1
40.040439	116.349094	40.041361	116.373921	1
40.154301	116.250241	40.156415	116.244773	1
40.154301	116.250241	40.158691	116.266905	1
40.034579	116.288291	40.034978	116.306693	5
40.103275	116.284444	40.106016	116.276689	7
40.103275	116.284444	40.098981	116.285883	3
40.083291	116.322045	40.089172	116.302284	9
40.083291	116.322045	40.098774	116.302953	4
40.083291	116.322045	40.087491	116.324951	20
40.083291	116.322045	40.099121	116.338071	3
40.083291	116.322045	40.077062	116.325645	11
40.083291	116.322045	40.068287	116.333102	4
40.083291	116.322045	40.081066	116.342998	4
40.083291	116.322045	40.084444	116.331417	24
40.087389	116.300231	40.089172	116.302284	1
40.156415	116.244773	40.197801	116.222841	3
40.156415	116.244773	40.158691	116.266905	1
40.150118	116.264351	40.146371	116.273861	3
40.218981	116.230971	40.210773	116.239262	1
40.218981	116.230971	40.212442	116.246563	1
40.218981	116.230971	40.197801	116.222841	8
40.218981	116.230971	40.222097	116.220571	6
40.218981	116.230971	40.209889	116.228222	1
40.218981	116.230971	40.220667	116.239556	1
40.218981	116.230971	40.213888	116.221534	1
40.218981	116.230971	40.152972	116.298361	3
40.084444	116.331417	40.087491	116.324951	1
40.084444	116.331417	40.099121	116.338071	15
40.084444	116.331417	40.068287	116.333102	3
40.084444	116.331417	40.081066	116.342998	5
40.084444	116.331417	40.152972	116.298361	1
40.461806	115.968917	40.462333	115.980861	1
40.461806	115.968917	40.464911	115.992917	1
40.461806	115.968917	40.463311	115.970806	1
40.055791	116.324361	40.058111	116.330667	1
40.055791	116.324361	40.065611	116.322079	1
39.790501	116.483001	39.790141	116.482981	8
39.790501	116.483001	40.187917	117.153667	4
39.790501	116.483001	39.792501	116.486851	6
40.209889	116.228222	40.210773	116.239262	1
40.209889	116.228222	40.211233	116.239117	1
40.209889	116.228222	40.222097	116.220571	5
40.209889	116.228222	40.220667	116.239556	3
40.220667	116.239556	40.215364	116.240961	9
40.220667	116.239556	40.210773	116.239262	1
40.220667	116.239556	40.222097	116.220571	6
40.220667	116.239556	40.167991	116.314012	3
40.220667	116.239556	40.223035	116.276701	3
40.462333	115.980861	40.463311	115.970806	6
40.095381	116.283131	40.106016	116.276689	4
40.095381	116.283131	40.098981	116.285883	1
40.095381	116.283131	40.089172	116.302284	1
40.210773	116.239262	40.215364	116.240961	6
40.210773	116.239262	40.222097	116.220571	4
40.210773	116.239262	40.211233	116.239117	31
40.210773	116.239262	40.212442	116.246563	10
40.210773	116.239262	40.214867	116.247008	4
40.211233	116.239117	40.212442	116.246563	6
40.212442	116.246563	40.215364	116.240961	4
40.212442	116.246563	40.214867	116.247008	14
40.212442	116.246563	40.222097	116.220571	3
40.212442	116.246563	40.216783	116.256904	4
40.222097	116.220571	40.145755	116.302861	1
40.222097	116.220571	40.213888	116.221534	1
40.222097	116.220571	40.220905	116.213595	5
40.120147	116.254641	40.125971	116.252163	14
40.120147	116.254641	40.131848	116.266921	1
40.125971	116.252163	40.131848	116.266921	1
40.216801	116.203957	40.183415	116.161574	1
40.220905	116.213595	40.235611	116.124289	3
40.220905	116.213595	40.213888	116.221534	1
40.170417	116.269783	40.141792	116.258313	3
40.170417	116.269783	40.158691	116.266905	1
40.065611	116.322079	40.058111	116.330667	1
40.065611	116.322079	40.055121	116.307781	1
40.065611	116.322079	40.052505	116.173674	1
40.065611	116.322079	40.068287	116.333102	1
40.065611	116.322079	40.051301	116.311001	1
40.197801	116.222841	40.209278	116.216359	4
40.131848	116.266921	40.145014	116.293074	3
40.131848	116.266921	40.146371	116.273861	6
40.145014	116.293074	40.145755	116.302861	1
40.145014	116.293074	40.152972	116.298361	4
40.145014	116.293074	40.146371	116.273861	3
40.152972	116.298361	40.145755	116.302861	1
40.152972	116.298361	40.167991	116.314012	4
40.152972	116.298361	40.141792	116.258313	3
40.043761	116.285851	40.051301	116.311001	4
40.047312	116.333848	40.058111	116.330667	3
40.047312	116.333848	40.052505	116.173674	13
40.098774	116.302953	40.098981	116.285883	6
40.122783	116.319914	40.099121	116.338071	11
40.122783	116.319914	40.106016	116.276689	3
40.122783	116.319914	40.136843	116.314051	9
40.087491	116.324951	40.089172	116.302284	1
40.087491	116.324951	40.099121	116.338071	10
40.087491	116.324951	40.077062	116.325645	5
40.087491	116.324951	40.081066	116.342998	7
40.081066	116.342998	40.099121	116.338071	12
40.106016	116.276689	40.098981	116.285883	1
40.062711	116.295361	39.898054	116.219284	11
40.062711	116.295361	40.052505	116.173674	9
40.062711	116.295361	40.068287	116.333102	5
40.062711	116.295361	40.096239	116.272141	8
40.032181	116.340731	39.790141	116.482981	3
40.032181	116.340731	40.034231	116.327471	3
40.032181	116.340731	40.039222	116.339751	1
40.052505	116.173674	40.034978	116.306693	1
40.052505	116.173674	40.069228	116.299637	3
40.052505	116.173674	40.051301	116.311001	1
39.790141	116.482981	40.187917	117.153667	1
40.214867	116.247008	40.215364	116.240961	1
40.168968	116.311797	40.167991	116.314012	17
40.096239	116.272141	40.158691	116.266905	1
40.077062	116.325645	40.099121	116.338071	1
40.077062	116.325645	40.068287	116.333102	1
39.787601	116.493901	39.792501	116.486851	1
40.051301	116.311001	40.055121	116.307781	9
40.051301	116.311001	40.034978	116.306693	3
40.034978	116.306693	40.022108	116.307999	3
40.066778	116.342167	40.066421	116.341311	4
40.066778	116.342167	40.068287	116.333102	5
40.069228	116.299637	40.068287	116.333102	1
39.947101	116.309841	40.089172	116.302284	1
40.464911	115.992917	40.447056	115.968972	3
40.136843	116.314051	40.145755	116.302861	1
40.136843	116.314051	40.167991	116.314012	1
40.146371	116.273861	40.089172	116.302284	1
40.145755	116.302861	40.167991	116.314012	5
40.209278	116.216359	40.213888	116.221534	1
40.068287	116.333102	40.058111	116.330667	1
40.057821	116.340871	40.058111	116.330667	1
40.167991	116.314012	40.166291	116.343241	6
